q11_id,q12_age_int,q13_age_attd,q14_no_game,q15_team_sup,q16_attd_who,mar28,apr17,may2,may9,may23,june6,june27,july4,july24,july31,aug15,q18_game_last,q19_sport_fx,q21,q22,q23,q24,q25,q26,q27,q28,q29,q210,q211,q3,q41,q42,q43,q44,q45,q46,q51,q52,q53,q54,q55,q56,q57,q58,q61,q62,q63,q64,q65,q71,q711,q712,q72,q721,q722,q723,q73,q731,q732,q74,q741,q742,q75,q751,q81,q82,q83,q84,q85,q91,q911,q912,q92,q921,q922,q923,q924,q93,q931,q932,q933,q934,q94,q941,q942,q943,q95,q951,q952,q953,q10a,q10b,q10c,q10d,q10e,q10f,q11a,q11b,q11c,q11d,q11e,q11f,q11g,q12a,q12b,q12c,q12d,q131,q132,q133,q134,q135,q136,q137,q138,q139,q141,q142,q143,q144,q145,q146,q151,q152,q153,q154,q155,q156,q157,q158,q159,q1510,q16,q17,q18,q18b,q19,q20,q21_agev152,q22_sexv153,q23_postcode,q24a,q24b,q24c,q24d,q24e,q24f,q25_incomev161
474,25,25, ,1,3,1,0,0,0,0,0,0,0,0,0,0,1,3,3,1,5,7,1,1,1,1,7,3,4,4,3,1,3,6,3,1,2,2,5,4,3,1,3,5,50,20,15,10,5,4,4,5,5,3,4,4,5,5,5,5,4,6,4,4,0,60,10,10,20,4,4,4,4,5,5,5,5,4,4,5,4,4,5,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,4,4,7,4,4,4,4,5,5,2,4,5,5,7,7,5,7,7,7,7,5,7,4,1, ,1, ,1, ,5,2,2115,0,1,0,1,0,0,3
1062,30,37,5,1,2,1,1,1,0,1,1,0,1,1,1,1,1,2,7,7,7,7,5,1,6,4,2,1,7,6,6,5,6,5,6,4,7,5,7,6,5,5,2,5,50,20,10,10,10,5,2,5,5,3,3,4,5,6,6,7,5,6,7,5,50,20,5,15,10,6,6,5,7,6,3,5,6,5,6,6,5,7,6,7,7,6,5,5,4,6,7,6,6,6,7,6,6,6,7,6,6,5,5,3,2,1,1,7,6,7,6,6,6,6,6,6,7,7,2,2,6,6,2,3,7,7,6,6,3,5,7,1,1, ,1, ,1, ,6,2,2118,0,1,0,1,0,0,5
181,36,36,0,1,2,1,1,0,1,0,1,0,1,1,1,1,1,1,6,7,5,6,4,1,6,1,5,4,7,3,3,3,5,5,5,2,5,4,5,6,2,5,2,5,25,25,25,15,10,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,50,10,15,15,10,3,2,1,4,5,6,5,5,4,3,5,4,5,7,7,6,6,6,6,6,6,4,6,4,4,4,5,4,5,4,4,5,4,4,5,1,1,1,6,6,5,5,1,2,5,5,5,4,2,4,6,4,2,6,3,4,5,4,5,6,2,6,7,1, ,1, ,1, ,6,2,2119,0,1,0,0,1,0,7
132, , , ,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,7,7,7,7,7,7,6,5,7,4,7,7,7,5,7,7,7,7,7,7,7,7,4,7,1,7,20,20,20,20,20,4,5,1,4,1,5,3,3,1,6,5,6,6,5,5,15,20,30,15,20,7,7,6,7,7,4,7,6,3,4,3,5,1,7,7,7,4,5,4,4,1,6,6,6,6,7,7,6,5,7,7,6,5,6,1,5,1,1,7,7,6,7,5,7,7,7,7,7,7,1,7,7,7,5,5,7,7,7,6,7,7,7,6,2,1,2,1,1,1,6,1,2119,0,1,0,0,1,0,6
731,19,19,8,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,6,7,6,7,5,4,6,1,4,2,6,6,4,5,4,5,5,5,6,5,6,6,6,5,5,7,35,25,20,10,10,4,4,5,5,5,5,5,5,4,5,6,6,6,5,5,20,25,15,15,25,5,6,6,5,6,4,5,6,5,5,6,5,4,5,5,6,5,4,5,5,5,5,6,5,5,6,6,5,5,6,4,5,5,6,2,1,1,1,6,6,5,5,6,6,6,6,6,6,6,3,4,5,6,6,3,5,6,6,1,6,1,6,4,1, ,2,2,1, ,6,2,2120,0,1,0,0,1,0,6
1027,35,28,0,1,3,0,1,0,0,1,1,1,1,0,1,0,1,3,4,7,7,7,1,1,7,7,4,1,1,4,2,1,2,1,2,1,5,5,6,6,4,1,1,4,20,20,20,20,20,4,4,4,4,4,4,4,4,4,5,4,4,6,5,5,40,30,10,10,10,6,5,2,5,5,5,4,4,6,6,6,5,5,6,6,5,5,5,5,5,4,5,4,4,4,5,5,4,4,4,4,5,4,4,6,4,4,1,5,5,5,5,4,5,5,5,5,6,5,5,4,6,6,5,4,5,1,4,4,1,1,1,4,1, ,1, ,1, ,5,2,2121,0,1,0,1,0,0,6
106,33,33,0,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,7,7,6,6,6,1,4,1,5,2,4,6,6,6,6,6,6,4,5,5,6,6,2,2,1,1,20,20,30,20,10,5,5,5,5,5,4,4,5,5,5,6,6,6,5,4,10,15,20,40,15,5,5,4,4,4,6,5,5,5,5,5,6,4,6,6,6,6,4,5,5,3,4,4,4,4,4,4,4,4,6,3,4,4,4,2,2,2,2,6,6,4,4,5,6,5,5,6,7,7,1,4,7,7,7,7,7,7,7,7,7,4,7,4,1, ,2,1,1, ,5,2,2122,0,1,0,1,0,0,6
618, , ,2,1,3,1,0,1,1,1,1,1,1,1,1,1,1,3,7,4,7,7,2,7,7,1,6,3,7,7,6,4,7,7,7,7,6,5,7,5,3,1,2,5,75,0,20,5,0,5,5,5,5,5,5,5,6,6,6,6,6,6,6,5, , , , , ,3,3,2,5,5,5,5,5,3,2,5,2,5,5,5,5,5,5,5,5,5,4,3,2,2,3,5,3,4,5,5,5,4,4,1,2,2,3,4,4,4,4,6,4,5,4,4,6,6,3,2,5,5,7,3,4,6,4,5,3,1,6,1,2,2,2,2,1,2,7,2,2125,0,1,0,0,1,0,6
1170,12,26,5,2,2,0,0,0,0,0,0,0,0,0,0,0, ,2,6,4,7,7,4,4,4,1,6,4,6,5,7,4,5,7,7,4,7,7,7,7,5,7,6,5,20,20,20,15,15,4,4,5,5,5,4,5,5,5,6,6,6,6,6,5,15,25,20,20,20,6,6,6,5,6,6,4,5,6,6,5,5,6,6,6,7,6,6,7,6,6,7,7,7,7,7,6,6,6,6,6,5,6,7,3,2,2,1,6,6,5,6,6,5,6,5,6,7,6,3,7,5,6,6,4,5,7,5,4,5,3,7,6,1, ,1, ,1, ,6,2,2126,0,1,0,0,1,0,5
907,8,8,5,2,2,1,0,1,1,1,1,1,1,0,0,1,1,4,7,7,7,7,3,5,6,4,5,2,5,5,7,6,7,6,7,6,7,6,7,7,7,7,7,7,25,25,25,15,10,5,4,5,5,5,5,6,5,5,5,5,6,6,5,4,20,20,20,20,20,5,7,6,5,5,6,5,5,5,5,5,5,7,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,2,2,2,1,6,6,4,5,3,5,6,6,6,7,7,3,4,7,7,4,3,6,6,5,6,6,4,7,2,2,2,1, ,1,1,3,2,2126,0,1,0,1,0,0,3
1091,5,10,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,7,7,7,7,6,7,7,4,7,5,3,6,6,6,7,7,7,5,7,6,7,7,5,6,4,3,30,30,15,15,10,6,6,6,5,5,7,4,6,6,6,5,6,5,6,6,20,20,10,30,20,6,6,6,6,6,6,6,7,7,7,7,6,7,7,7,7,7,6,6,6,5,6,7,6,7,6,6,7,6,6,6,6,5,5,2,1,2,1,6,7,7,7,6,7,7,6,7,7,6,3,5,7,7,5,3,6,7,6,5,4,4,7,4,2,1,2,1,1,1,5,2,2126,0,1,0,1,0,0,5
128,17,54,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,7,7,3,3,1,7,5,3,2,6,7,3,7,7,7,4,4,4,5,5,3,3,3,3,30,25,20,15,10,4,5,4,4,4,3,3,4,3,3,3,3,3,2,2,30,20,15,20,15,5,4,3,4,3,4,4,4,3,3,5,4,5,5,5,5,5,5,5,5,5,6,6,5,4,5,5,6,5,5,5,5,5,5,3,3,2,1,6,5,5,5,6,5,5,5,5,5,5,3,4,5,7,3,5,3,7,7,3,6,1,7,2,2,4,2, ,1, ,4,2,2130,0,1,0,0,1,0,6
580,20,26,4,2,2,1,1,1,1,1,1,0,0,1,1,1,1, ,7,7,7,7,1,7,7,2,7,5,4,5,5,3,3,4,3,1,5,4,4,5,4,2,2,1,15,20,25,25,15,4,4,3,4,3,4,3,4,3,3,5,5,5,3,3,20,15,15,15,15,3,3,3,4,3,4,2,6,3,2,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,1,6,6,3,5,6,5,5,5,5,5,5,5,6,4,5,5,2,5,7,5,1,2,1,7,2,1, ,1, ,1, ,6,1,2135,0,1,0,0,1,0,6
433,5,8,10,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,7,7,4,7,2,7,2,1,7,4,1,4,7,7,7,7,7,7,4,2,2,7,2,5,4,1,25,15,25,10,5,5,5,5,5,4,6,4,6,6,5,6,6,6,4,3,30,10,10,10,10,4,3,1,6,5,5,4,5,4,4,4,4,4,6,6,6,4,3,4,2, ,5,3,5,4,4,5,6,4,3,3,3,3,3,5,1,1,1,6,5,4,4,5,4,5,5,4,1,4,3,5,4,6,7,6,6,7,7,4,3,1,6,2,2,1,2,1,1, ,6,2,2136,0,1,0,0,1,0,6
526,10,16, ,2,3,1,1,0,1,1,1,1,1,1,1,1,1,3,4,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,5,7,7,7,7,7,5,7,7,25,30,20,15,10,5,4,5,4,5,4,5,4,3,4,4,4,5,4,4,70,5,20,3,2,7,7,7,7,6,7,6,7,7,6,6,6,7,6,7,7,6,5,6,5,3,7,7,7,6,7,5,6,7,7,6,6,7,7,6,7,4,1,7,6,7,6,7,6,7,6,7,7,7,2,3,7,7,6,4,7,7,7,6,7,7,7,5,1, ,1, ,1, ,3,2,2137,0,1,0,0,0,1,6
150,18,18,8,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,1,1,5,6,7,5,5,5,3,2,5,4,3,2,5,3,5,5,5,2,2,2,60,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,40,10,10,20,5,5,5,6,6,6,6,6,7,7,7,5,6,6,7,7,6,6,6,6,6,7,6,6,6,5,6,4,4,6,4,6,4,5,5,1,1,1,7,7,7,7,4,6,7,7,7,3,4,4,4,5,5,1,4,4,7,4,4,4,3,6,3,1, ,1, ,1, ,3,2,2137,0,1,0,0,0,1,6
1040,25,25,5,1,3,1,1,1,1,1,1,1,1,1,1,1,2, ,7,2,6,7,2,5,7,5,4,2,7,7,5,5,7,6,6,4,7,7,7,7,7,5,5,6,15,30,20,15,15,4,4,4,5,4,5,5,5,4,4,5,4,4,5,4,20,20,25,20,15,5,4,6,5,6,4,4,5,3,4,3,3,3,5,6,5,5,4,4,4,2,5,6,3,3,3,6,6,5,7,4,4,6,7,2,2,2,2,5,5,4,4,2,4,6,4,6,6,7,6,6,2,6,4,2,6,7,4,3,6,2,7,4,1, ,1, ,1, ,5,1,2146,0,1,0,0,0,1,6
151,2,2, ,3,2,1,1,1,1,1,1,1,1,1,1,1,2,3,7,7,7,7,7,7,7,1,7,3,7,4,7,7,4,7,7,6,5,5,7,7,7,4,4,7,15,20,30,30,5,4,4,3,4,4,5,5,5,4,4,4,4,6,2,2,10,15,20,30,25,4,5,7,4,6,6,5,5,1,1,6,6,6,6,6,6,2,6,6,6,6,5,3,4,4,6,4,2,4,6,2,4,4,4,7,2,1,5,5,6,6,4,6,5,6,5,6,4,4,7,2,7,7,2,1,7,7,2,1,7,1,7,7,2,3,2, ,1, ,7,2,2147,0,1,0,0,1,0,7
614,38,38,2,1, ,0,0,0,1,1,1,1,1,1,1,1,1,3,7,7,7,7,1,5,5,7,7,7,5,6,4,3,1,3,3,1,2,3,4,4,2,1,4,3,20,30,20,20,10,5,4,5,6,5,6,5,6,5,6,6,6,6,5,3,23,23,10,21,23,4,3,2,6,6,6,6,4,4,4,4, , ,6,7,7,6,3,2,6, ,6,6,5,5,6,6,6,6,6,4,6,6,6,2,1,1,1,6,6,5,6,7,5,6,6,6,7,7,4,4,6,6,6,4,6,7,6,6,6,3,7,2,1, ,1, ,1, ,5,1,2148,0,1,0,1,0,0,3
908,12,8,1,1, ,1,1,1,1,1,1,0,1,1,1,0,2,2,6,6,4,7,5,7,5,1,4,1,5,7,4,4,6,5,4,1,5,4,7,7,5,2,1,2,20,20,20,20,20,6,5,5,5,5,7,7,7,6,7,7,7,7,7,7,25,25,20,20,10,6,6,6,6,6,5,5,6,5,6,6,5,5,7,6,6,6,6,5,7,6,7,6,5,4,5,4,7,6,6,6,7,7,4,1,1,1,1,6,6,6,6,7,6,6,6,6,6,5,4,4,6,6,1,6,6,4,7,4,6,4,4,4, , ,1, ,1, ,6,1,2151,0,1,0,0,1,0,6
790,19,19,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2, ,7,7,7,7,6,6,6,2,5,2,2,7,6,6,5,4,5,2,6,5,7,7,2,4,2,7,20,20,25,20,15,5,4,3,5,3,4,4,4,3,3,6,5,4,6,6,25,15,10,25,25,6,5,4,6,6,6,6,6,5,5,5,5,5,6,6,6,5,6,6,6,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,6,5,6,6,6,6,6,5,6,7,7,6,6,6,7,7,4,7,7,7,2,2,2,7,3,1, ,2,2,1, ,6,2,2151,0,1,0,0,1,0,6
119,8,21,5,3, ,1,1,1,1,1,1,1,1,1,1,1,2,1,7,7,7,7,4,7,7,3,7,5,7,7,5,7,5,7,5,5,6,6,7,7,5,4,6,6,20,40,15,15,10,5,5,5,5,4,6,5,6,4,5,6,6,6,7,6,20,30,10,10,30,6,5,4,5,5,4,5,5,4,4,5,5,4,6,6,6,6,5,5,4,5,6,6,6,5,5,4,5,5,6,5,5,5,5,3,3,3,3,6,6,5,5,4,5,6,5,6,6,6,5,6,5,7,7,6,6,6,6,4,4,4,6,4,2,2,2,1,1,2,5,2,2153,0,1,0,0,1,0,6
1126,25,25,6,2,2,1,0,1,0,1,0,1,1,0,1,0,1,4,7,7,7,7,4,5,3,5,1,1,3,4,1,1,1,3,1,1,1,1,5,3,2,1,1,1,20,30,20,20,10,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,20,20,20,20,20,4,4,2,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,1,3,3,3,3,2,2,3,3,2,6,2,2,2,4,4,4,4,3,4,4,4,5,5,5,4,5,3,5,4,3,4,7,5,3,4,1,7,1,1, ,2,1,1,1,5,1,2153,0,1,0,1,0,0,6
946,5,17, ,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,7,7,2,7,3,3,7,6,3,4,6,7,7,7,6,6,4,3,2,2,2,2,3,4,60,10,15,10,5,5,5,6,5,5,5,4,6,6,6,4,4,3,4,3,25,15,15,10,25,4,4,3,4,5,5,4,5,4,4,4,3,3,4,5,5,5,6,5,5,6,6,5,4,4,3,4,6,4,5,3,4,4,5,5,4,3,2,5,6,5,5,2,5,5,4,6,2,4,2,5,3,5,7,5,6,7,7,4,6,2,7,4,2,2,2, ,1,2,5,2,2154,0,1,0,1,0,0,6
1135,55,55,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,6,7,7,7,5,5,6,6,6,4,4,6,5,6,4,3,5,2,5,5,6,6,4,4,4,6,10,40,20,20,10,5,5,6,6,5,6,5,6,6,6,7,7,7,7,7,30,15,5,20,30,4,4,5,6,5,5,5,7,6,6,6,6,6,6,6,7,6,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,6,5,6,6,5,7,6,4,6,7,6,4,6,2,7,1,1, , , ,1, ,4,1,2154,0,1,0,1,0,0,4
370,41,41,4,1,2,1,1,1,1,1,1,1,1,1,0,1,1,3,7,7,7,7,4,1,5,5,7,5,3,4,6,6,5,6,5,1,5,4,5,6,4,5,5,6,20,20,20,20,20,4,4,4,5,3,5,4,5,3,5,5,5,7,5,4,20,20,20,25,15,6,4,5,5,6,5,6,7,5,5,6,6,5,6,6,6,6,5,5,5,4,6,6,5,4,4,4,4,5,5,4,5,5,4,1,2,1,1,6,6,7,6,5,5,6,5,7,7,5,6,4,5,4,5,3,5,7,5,4,4,1,7,4,1, ,1, ,1, ,6,2,2154,0,1,0,0,1,0,6
231,5,5,4,2,2,0,1,1,1,1,1,1,1,1,1,1,1,4,5,6,4,6,4,6,5,1,3,2,2, ,4,6,5,6,4,4,4,4,6,6,5,5,5,5,20,40,20,10,10,5,6,6,4,4,4,4,5,4,5,5,5,5,5,5,10,30,15,15,30,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,5,5,3,2,2,2,6,6,6,6,5,6,6,6,5,5,5,5,5,4,5,5,3,5,6,5,4,3,4,7,4,2,1,2,1,1,1,6,2,2155,0,1,0,1,0,0,6
72,8,8,5,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,6,7,6,6,4,6,6,3,4,2,3,6,5,4,4,4,4,2,3,3,5,5,2,2,1,4,30,20,20,5,5,4,4,4,3,4,3,5,6,5,4,5,5,5,4,4,50,20,10,10,10,4,4,4,5,5,5,5,5,6,5,5,5,6,6,6,6,6,2,4,4,4,5,5,4,5,4,4,4,3,3,3,4,3,4,2,2,2,2,6,5,5,4,5,4,5,3,5,5,6,5,1,4,6,6,5,3,3,6,1,3,1,4,2,2,1,2,1,1,1,5,1,2156,0,1,0,1,0,0,6
177,37,37,0,1,2,1,1,1,1,1,0,1,0,1,1,1,1,4,7,7,7,7,1,1,4,7,4,1,1,6,4,1,1,3,4,2,5,5,7,7,5,4,1,7,15,40,8,25,2,4,5,3,5,1,4,3,5,5,4,3,3,2,5,3, , , , , ,2,4,1,4,4,4,4,4,4,4,4,4,4,3,3,3,6,5,4,4,4,5,5,6,4,5,3,4,5,4,5,5,7,4,6,4,2,2,5,5,5,5,6,5,3,5,4,7,7,5,4,5,3,4,3,5,6,6,3,6,2,4,4,1, ,1, ,1, ,5,1,2160,0,1,0,0,1,0,6
462,40,45,3,1, ,1,0,1,1,1,1,1,1,1,1,1,2,3,6,6,6,7,7,4,6,5,7,6,5,7,5,4,5,4,4,4,5,4,6,6,4,4,4,5,25,20,20,20,15,5,6,6,6,5,5,6,6,5,6,6,6,6,6,6,15,25,20,20,20,6,6,6,6,6,6,5,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7,6,7,6,6,2,2,2,2,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,4,6,7,6,5,6,3,7,5,1, ,1, ,1, ,6,1,2164,0,1,0,0,1,0,4
256,10,10,3,2,2,1,1,1,1,1,1,0,0,1,1,1,1,3,6,6,6,7,7,5,3,1,7,4,6,7,5,2,7,5,6,3,4,6,7,7,6,6,3,5,15,40,20,20,5,4,4,5,5,4,5,4,5,3,3,5,5,6,6,5,20,30,30,10,10,6,6,5,6,6,7,6,6,6,6,5,5,7,6,6,7,6,6,6,6,5,6,5,5,6,7,5,7,7,7,6,5,5,7,1,1,1,1,6,6,6,6,6,6,6,6,6,7,7,6,4,7,7,2,1,7,3,6,5,6,3,4,4,1, ,1, ,1, ,6,2,2170,0,1,0,0,1,0,2
673,2,12,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,3,7,7,4,7,1,7,1,1,7,3,1,7,7,4,7,7,5,4,6,5,7,5,5,2,2,2,30,20,40,5,5,5,5,6,6,6,5,6,6,6,6,6,5,7,6,6,10,30,30,10,20,7,7,6,6,6,7,4,5,4,5,7,6,4,7,7,7,6,7,7,4,4,6,6,5,5,6,6,7,7,7,6,5,5,6,1,1,1,1,7,7,6,7,7,7,6,7,7,7,7,1,2,7,7,4,4,6,7,6,4,2,3,7,2,2,1,2,1,1,1,3,2,2203,0,1,0,1,0,0,5
576,42,43,6,1,2,0,1,1,1,1,1,1,1,1,1,1,2,3,7,7,5,7,7,2,6,5,7,3,5,6,5,5,5,5,5,5,6,6,6,6,6,6,5,6,25,25,20,15,15,5,5,5,4,4,4,4,5,5,5,5,5,5,6,6,25,25,10,20,20,6,6,6,6,6,6,6,7,6,6,6,6,5,6,6,6,6,5,4,6, ,6,6,5,5,6,5,6,6,6,6,6,6,6,1,1,1,1,6,6,5,5,6,5,6,6,6,5,5,2,2,7,5,6,2,6,3,6,3,4,4,3,5,1, ,1, ,1, ,6,2,2203,0,1,0,1,0,0,5
427,5,5,3,2,3,1,0,1,0,1,1,0,1,0,1,1,1,3,6,1,1,6,1,7,6,1,6,3,4,7,5,5,6,7,5,2,4,4,6,6,5,4,5,6,20,30,20,20,10,5,4,3,5,4,5,4,5,5,5,4,5,5,6,5,5,15,10,50,20,7,7,7,6,6,4,6,6,6,6,6,5,5,7,7,7,6,3,3,3,1,6,5,4,3,3,5,7,4,7,6,6,4,4,3,3,2,1,6,6,7,6,6,6,6,6,6,7,7,2,4,5,7,7,3,3,7,4,1,7,1,7,4,2,1,2,1,1,1,5,2,2204,0,1,0,1,0,0,6
453,21,21,0,1, ,1,1,1,1,1,1,1,1,1,1,1,1,2,7,2,7,7,2,2,5,6,1,1,5,7,7,5,6,7,7,2,6,6,7,7,5,5,4,6,25,15,35,25,0,6,6,6,6,6,5,7,7,7,6,7,6,6,5,5,30,20,20,20,10,7,7,7,6,6,7,3,5,6,6,6,6,6,6,7,6,6,5,4,7,6,7,7,7,7,7,7,6,7,7,7,7,5,7,5,1,1,1,7,5,7,7,7,5,5,6,7,7,7,7,5,6,7,6,6,7,7,7,7,7,3,7,5,1, ,1, ,1, ,5,1,2206,0,1,0,1,0,0,5
322,13,13,4,1, ,0,1,0,0,1,0,0,0,0,0,0,2,2,4,1,5,7,1,1,1,1,6,2,7,6,5,2,2,4,4,1,4,4,7,7,5,2,1,3,10,20,20,20,20,5,4,6,5,5,5,5,6,7,6,7,5,7,5,5,20,20,20,10,20,5,5,4,5,5,5,5,5,5,5,5,4,4,7,5,5,6,5,5,4,5,7,7,7,7,7,7,7,7,7,5,5,7,7,4,1,1,1,7,7,7,7,4,6,7,7,7,5,5,1,1,7,7,2,4,7,5,4,4,3,4,5,4,1, ,1, ,1, ,3,1,2210,0,1,0,0,0,1,4
880,19,43,4,2,2,0,1,1,1,1,1,1,0,1,1,1,1,2,7,7,7,7,5,5,5,7,5,2,7,7,7,4,7,5,7,6,7,7,7,7,7,7,4,7,20,20,20,40,10,6,6,4,6,5,5,6,7,6,6,7,7,7,7,5,10,10,20,30,30,7,5,6,7,7,6,4,7,5,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,2,1,1,7,7,6,7,6,7,7,7,7,7,7,3,5,7,7,4,5,7,7,7,7,7,2,7,4,1, ,2, ,1, ,7,2,2210,0,1,0,0,1,0,2
456,30,30,2,1, ,1,1,1,0,1,1,1,1,1,1,0,1,1,7,7,7,7,1,5,4,1,7,7,1,7,3,4,5,7,4,1,7,5,7,7,5,1,1,7,18,18,18,18,18,5,5,5,6,3,7,6,6, ,6,7,5,7,6,6,20,20,20,20,10,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,4,7,5,5,7,4,1,1,1,1,7,7,7,7,7,7,7,7,7,7,4,1,7,7,7,1,4,7,7,7,5,7,7,7,1,1, ,1, , , ,5,2,2214,0,1,0,1,0,0,5
890,13,13,2,2,2,0,1,0,0,0,1,0,1,0,0,0,2,3,7,1,7,7,1,7,5,4,7,6,5,4,6,6,6,7,5,1,5,2,3,5,4,1,1,1,10,30,30,20,10,5,4,5,6,5,6,6,6,6,5,4,4,5,4,4,20,30,10,20,20,5,5,5,6,6,6,5,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,5,4,5,6,6,6,6,5,6,5,5,3,1,1,1,7,6,6,6,7,6,6,6,6,1,5,1,4,4,6,5,5,5,2,6,5,6,4,3,4,1, ,2,2,1, ,3,2,2217,0,1,0,1,0,0,6
331,5,7,6,2,2,1,1,1,1,1,1,0,1,1,1,1,1,2,7,7,7,7,3,7,7,2,6,5,2,4,7,7,7,7,6,4,5,5,7,7,4,4,2,3,60,10,10,15,5,5,5,5,4,3,6,5,5,5,5,6,6,6,7,5,25,25,25,25,25,6,6,4,5,6,6,5,7,6,5,7,5,4,7,7,7,7,5,5,5,5,6,7,6,5,5,6,5,6,5,5,7,5,6,2,1,1,1,4,6,4,5,4,6,6,6,7,1,1,5,5,5,4,6,6,4,7,5,5,3,1,7,4,2,1,2,1,1,1,5,2,2221,0,1,0,1,0,0,6
104,10,17,10,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,7,7,7,7,5,7,7,4,6,6,7,7,6,5,7,7,7,4,4,6,7,7,5,2,3,4,30,17,17,16,20,4,3,5,5,4,5,5,6,5,6,6,6,6,6,6,17,25,16,17,25,6,6,6,6,6,5,6,6,5,6,5,6,5,6,6,6,5,6,6,5,6,6,6,6,6,7,7,5,5,7,6,6,4,5,3,1,1,1,6,6,3,5,5,5,6,5,6,6,6,2,5,7,7,5,5,6,6,6,5,3,1,5,3,2,2,2,2,1, ,5,1,2224,0,1,0,1,0,0,6
1204,14,30,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,7,7,4,5,7,1,1,1,7,7,4,2,2,5,6,4,7,7,7,7,7,5,2,2,20,20,20,20,20,6,5,4,6,3,4,4,5,3,3,4,4,4,6,5,20,20,20,20,20,6,6,5,5,5,5,5,5,6,6,6,5,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,5,5,5,2,2,2,2,6,6,5,5,5,6,5,5,6,7,7,1,1,7,7,5,5,5,2,5,2,6,4,2,2,1, ,1, ,1, ,6,1,2224,0,1,0,1,0,0,6
463,10,13,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,6,4,7,4,7,7,7,7,7,7,7,7,7,7,7,7,1,1,5,30,30,30,5,4,4,4,5,5,5,5,6,5,5,6,6,6,6,5,20,20,20,20,20,5,7,7,7,7,5,4,6,6,7,5,5,4,7,7,7,6,7,7,6,7,7,7,6,6,5,5,7,7,7,6,7,7,7,1,1,1,1,6,6,5,6,7,6,7,5,7,7,7,1,1,7,7,1,7,7,4,7,7,7,1,4,1, , , , ,1,2,5,2,2225,0,1,0,1,0,0,5
689,17,19,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,7,1,5,6,1,7,5,1,4,1,5,5,6,5,4,5,5,3,2,4,6,6,4,2,4,6,10,20,10,50,10,5,5,3,6,4,5,5,6,5,6,6,6,6,6,6,20,30,10,10,30,6,6,6,6,6,5,5,6,6,4,6,6,5,6,6,6,6,5,5,5,6,5,5,4,4,5,5,5,4,5,4,5,4,4,2,2,2,2,6,4,5,5,6,5,6,4,6,6,6,2,2,5,6,4,3,5,6,5,4,4,2,6,4,1, ,1, , , ,3,1,2226,0,1,0,1,0,0,3
423,6,6,10,3,2,0,0,0,0,0,0,0,0,0,0,0,1,3,7,3,5,7,5,7,1,4,7,5,1,4,6,4,5,5,6,5,4,3,1,7,5,5,1,1,15,20,30,15,20,5,5,7,6,6,5,6,6,6,6,6,6,6,6,6,15,30,15,20,20,6,6,6,5,7,7,7,7,6,7,7,7,7,6,7,7,7,7,7,7,7,4,7,7,5,6,5,1,6,4,1,6,1,4,1,1,1,1,7,7,7,7,7,7,7,7,7,1,4,1,2,1,7,6,2,7,4,6,5,7,4,6,4,2,1,1, ,1,1,3,2,2227,0,1,0,1,0,0,7
